ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
16557,David George Brownlow Cecil Burghley,M,23.0,180.0,70.0,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,Gold
16584,Damir Buri,M,31.0,205.0,115.0,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
16611,Lynn Edythe Burke (-McConville),F,17.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Backstroke,Gold
16611,Lynn Edythe Burke (-McConville),F,17.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
16614,Steven James Burke,M,24.0,183.0,78.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
16614,Steven James Burke,M,28.0,183.0,78.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
16616,"Thomas Edmund ""Tom"" Burke",M,21.0,183.0,66.0,United States,USA,1896 Summer,1896,Summer,Athina,Athletics,Athletics Men's 100 metres,Gold
16616,"Thomas Edmund ""Tom"" Burke",M,21.0,183.0,66.0,United States,USA,1896 Summer,1896,Summer,Athina,Athletics,Athletics Men's 400 metres,Gold
16645,Peter Burling,M,25.0,186.0,82.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,Gold
16661,Thomas Christopher Burn,M,23.0,,,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Football,Football Men's Football,Gold
16663,"Alphonse Adolph Burnand, Jr.",M,36.0,,,Angelita,USA,1932 Summer,1932,Summer,Los Angeles,Sailing,Sailing Mixed 8 metres,Gold
16668,Charles Desborough Burnell,M,32.0,,90.0,Leander Club-1,GBR,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
16669,"Richard Desborough ""Dickie"" Burnell",M,31.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Double Sculls,Gold
16685,Kevin Lobdell Burnham,M,47.0,185.0,70.0,United States,USA,2004 Summer,2004,Summer,Athina,Sailing,Sailing Men's Two Person Dinghy,Gold
16691,"William Lawrie ""Billy"" Burns",M,29.0,180.0,73.0,Winnipeg Shamrocks-1,CAN,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
16696,Lauren Chantel Burns (-Muller),F,26.0,165.0,49.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Flyweight,Gold
16698,Marc Burns,M,25.0,183.0,91.0,Trinidad and Tobago,TTO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
16709,Nikolay Aleksandrovich Burobin,M,27.0,181.0,82.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Men's Volleyball,Gold
16717,Leslie Michele Burr-Howard (-Leneghan-),F,27.0,167.0,55.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
16721,Leroy Russell Burrell,M,25.0,183.0,82.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
16727,Tom Eustace Burridge,M,19.0,,,Upton Park FC,GBR,1900 Summer,1900,Summer,Paris,Football,Football Men's Football,Gold
16733,Jordan Ernest Burroughs,M,24.0,171.0,79.0,United States,USA,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Middleweight, Freestyle",Gold
16734,Sean Patrick Burroughs,M,20.0,188.0,91.0,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold
16769,"Michael Jay ""Mike"" Burton",M,21.0,175.0,70.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 400 metres Freestyle,Gold
16769,"Michael Jay ""Mike"" Burton",M,21.0,175.0,70.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
16769,"Michael Jay ""Mike"" Burton",M,25.0,175.0,70.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
16769,"Michael Jay ""Mike"" Burton",M,25.0,175.0,70.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
16773,Tom Burton,M,26.0,180.0,81.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,Gold
16778,Mikhail Ivanovich Burtsev,M,20.0,178.0,74.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Sabre, Team",Gold
16778,Mikhail Ivanovich Burtsev,M,24.0,178.0,74.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Sabre, Team",Gold
16822,Karl-Heinz Buert,M,21.0,194.0,84.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Quadruple Sculls,Gold
16825,"Lesley Leigh Bush (-Hickcox, -Makepeace)",F,17.0,163.0,52.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Diving,Diving Women's Platform,Gold
16829,"Bertram Herbert Thomas ""Bert"" Bushnell",M,26.0,178.0,67.0,Great Britain,GBR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Double Sculls,Gold
16831,Viktor Georgiyevich Bushuyev,M,27.0,162.0,67.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Lightweight,Gold
16843,Andro Bulje,M,26.0,200.0,115.0,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
16875,Crystl Irene Bustos,F,23.0,173.0,102.0,United States,USA,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Gold
16875,Crystl Irene Bustos,F,26.0,173.0,102.0,United States,USA,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Gold
16907,Aleksandr Anatolyevich Butko,M,26.0,198.0,97.0,Russia,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
16914,Dean William Butler,M,27.0,172.0,72.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold
16919,Guy Montagu Butler,M,20.0,,,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
16923,Jimmy Butler III,M,26.0,201.0,99.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
16928,Lloyd LeMarr Butler,M,23.0,,,United States,USA,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
16941,Vyacheslav Gennadyevich Butsayev,M,21.0,187.0,83.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
16945,Jahangir Ahmed Butt,M,25.0,175.0,70.0,Pakistan,PAK,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold
16969,"Richard Totten ""Dick"" Button",M,18.0,,,United States,USA,1948 Winter,1948,Winter,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,Gold
16969,"Richard Totten ""Dick"" Button",M,22.0,,,United States,USA,1952 Winter,1952,Winter,Oslo,Figure Skating,Figure Skating Men's Singles,Gold
17000,Jen Buznszky,M,27.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Football,Football Men's Football,Gold
17019,Ilya Vladimirovich Byakin,M,25.0,178.0,83.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
17038,Karyn L. Bye (-Dietz),F,26.0,173.0,75.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
17039,Oskar Wilhelm Bye,M,35.0,,,Norway,NOR,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Gold
17042,Byeon Cheon-Sa,F,18.0,167.0,58.0,South Korea,KOR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Gold
17062,Anatoly Mikhaylovich Bykov,M,22.0,170.0,74.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold
17064,"Vyacheslav Arkadyevich ""Slava"" Bykov",M,27.0,173.0,73.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
17064,"Vyacheslav Arkadyevich ""Slava"" Bykov",M,31.0,173.0,73.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
17079,Anja Byrial Hansen (-Pedersen),F,22.0,,,Denmark,DEN,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,Gold
17095,James Andrew Byrnes,M,25.0,200.0,93.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
17100,"Jacob Walter ""Wally"" Byron",M,35.0,180.0,65.0,Canada,CAN,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
17109,Lars Bystl,M,27.0,179.0,60.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold
17140,Nuria Cabanillas Provencio,F,15.0,162.0,38.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
17156,"Frederike Jacobie ""Mieke"" Cabout",F,22.0,182.0,70.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Gold
17174,Delfo Cabrera Gmez,M,29.0,172.0,59.0,Argentina,ARG,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Marathon,Gold
17213,Fermn Cacho Ruiz,M,23.0,175.0,65.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 1,500 metres",Gold
17230,Axel Vilhelm Teodor Cadier,M,29.0,,,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
17233,Ernest Cadine,M,26.0,167.0,82.0,France,FRA,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
17258,Erin Jane Cafaro (-McKenzie),F,25.0,175.0,73.0,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
17258,Erin Jane Cafaro (-McKenzie),F,29.0,175.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold
17294,Cai Yalin,M,23.0,174.0,60.0,China,CHN,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold
17299,Cai Yun,M,32.0,181.0,68.0,China-1,CHN,2012 Summer,2012,Summer,London,Badminton,Badminton Men's Doubles,Gold
17312,Carl Cecil Cain,M,22.0,190.0,86.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Gold
17315,"Lawrence J. ""Larry"" Cain",M,21.0,182.0,83.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Gold
17318,Chiara Cainero,F,30.0,171.0,81.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Women's Skeet,Gold
17324,Maureen Caird (-Jones),F,17.0,165.0,52.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 80 metres Hurdles,Gold
17338,Asl akr (-Alptekin),F,26.0,168.0,50.0,Turkey,TUR,2012 Summer,2012,Summer,London,Athletics,"Athletics Women's 1,500 metres",Gold
17348,David Cal Figueroa,M,21.0,183.0,86.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
17357,Jordi Joan Calafat Estelrich,M,24.0,174.0,64.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Two Person Dinghy,Gold
17379,Paolo Caldarella,M,27.0,187.0,88.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Gold
17405,Mercedes Caldern Martnez,F,26.0,,,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Gold
17410,Miguel Calds Luis,M,25.0,185.0,85.0,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Gold
17416,Hubert Augustus Caldwell (-Aspinwall),M,20.0,189.0,84.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,Gold
17417,"Joseph Louis ""Joe"" Caldwell",M,22.0,196.0,89.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,Gold
17437,Lee Quincy Calhoun,M,23.0,185.0,75.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 110 metres Hurdles,Gold
17437,Lee Quincy Calhoun,M,27.0,185.0,75.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 110 metres Hurdles,Gold
17453,Irving Romaro Calkins,M,32.0,,,United States,USA,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",Gold
17478,Emmanuel Earl Callender,M,24.0,189.0,86.0,Trinidad and Tobago,TTO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
17489,Facundo Callioni,M,30.0,183.0,77.0,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Gold
17494,Ashley John Callus,M,21.0,188.0,85.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
17504,Jan aloun,M,25.0,178.0,86.0,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
17595,Irene Camber-Corno,F,26.0,169.0,63.0,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Women's Foil, Individual",Gold
17597,Luigi Cambiaso,M,25.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold
17597,Luigi Cambiaso,M,29.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Team All-Around,Gold
17626,"John Archibald ""Jack"" Cameron",M,21.0,,,Canada,CAN,1924 Winter,1924,Winter,Chamonix,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
17631,Michelle A. Cameron (-Coulter),F,25.0,174.0,59.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
17643,Werner Camichel,M,26.0,177.0,80.0,Switzerland-1,SUI,1972 Winter,1972,Winter,Sapporo,Bobsleigh,Bobsleigh Men's Four,Gold
17656,Roberto Cammarelle,M,28.0,190.0,101.5,Italy,ITA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Super-Heavyweight,Gold
17665,"Alessandro ""Sandro"" Campagna",M,29.0,182.0,80.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Gold
17670,Loris Campana,M,25.0,177.0,75.0,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
17684,Bronte Campbell,F,22.0,179.0,58.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
17686,Cassie Dawin Campbell (-Pascall),F,28.0,170.0,66.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
17686,Cassie Dawin Campbell (-Pascall),F,32.0,170.0,66.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
17687,Cate Natalie Campbell,F,20.0,186.0,67.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
17687,Cate Natalie Campbell,F,24.0,186.0,67.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
17688,Charles Ralph Campbell,M,26.0,,,Cobweb-1,GBR,1908 Summer,1908,Summer,London,Sailing,Sailing Mixed 8 metres,Gold
17693,Colin Herbert Campbell,M,32.0,,,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Hockey,Hockey Men's Hockey,Gold
17697,Darren Andrew Campbell,M,30.0,183.0,83.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
17700,Derrick Nathan Campbell,M,25.0,175.0,71.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
17701,"George Herrold ""Doc"" Campbell",M,30.0,,,Canada,CAN,1908 Summer,1908,Summer,London,Lacrosse,Lacrosse Men's Lacrosse,Gold
17732,Luke Campbell,M,24.0,175.0,,Great Britain,GBR,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Bantamweight,Gold
17737,"Milton Gray ""Milt"" Campbell",M,22.0,190.0,94.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Decathlon,Gold
17755,Veronica Angella Campbell-Brown,F,22.0,168.0,58.0,Jamaica,JAM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 200 metres,Gold
17755,Veronica Angella Campbell-Brown,F,22.0,168.0,58.0,Jamaica,JAM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
17755,Veronica Angella Campbell-Brown,F,26.0,168.0,58.0,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 200 metres,Gold
17774,Alisa Peta Camplin (-Warner),F,27.0,157.0,49.0,Australia,AUS,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Women's Aerials,Gold
17778,Antonio Cmpolo,M,31.0,,,Uruguay,URU,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Gold
17815,Niccol Campriani,M,24.0,177.0,80.0,Italy,ITA,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
17815,Niccol Campriani,M,28.0,177.0,80.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold
17815,Niccol Campriani,M,28.0,177.0,80.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
17852,Adhemar Canavessi,M,24.0,,,Uruguay,URU,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Gold
17857,Fabian Cancellara,M,27.0,186.0,81.0,Switzerland,SUI,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Individual Time Trial,Gold
17857,Fabian Cancellara,M,35.0,186.0,81.0,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,Gold
17874,douard Candeveau,M,26.0,,,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Pairs,Gold
17931,George Walter Canning,M,30.0,,,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold
17948,Giovanni Canova,M,39.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",Gold
17966,Fernand Canteloube,M,19.0,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Road Race, Team",Gold
17976,Ernesto Canto Gudio,M,24.0,170.0,60.0,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 20 kilometres Walk,Gold
17980,"Luigi ""Gino"" Cantone",M,31.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Individual",Gold
17995,Cao Lei,F,24.0,168.0,75.0,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Heavyweight,Gold
18005,Cao Yuan,M,17.0,160.0,42.0,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Men's Synchronized Platform,Gold
18005,Cao Yuan,M,21.0,160.0,42.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Springboard,Gold
18018,Frantiek apek,M,33.0,,,Czechoslovakia,TCH,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Men's Canadian Singles, 10,000 metres",Gold
18022,Christophe Capelle,M,28.0,184.0,73.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
18029,Nadine Capellmann (-Biffar-),F,35.0,166.0,51.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
18029,Nadine Capellmann (-Biffar-),F,43.0,166.0,51.0,Elvis Va,GER,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
18033,Lee Capes (-Nobbs),F,26.0,170.0,60.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
18034,Michelle Edith Capes-Hager,F,21.0,167.0,62.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
18040,Joaqun Capilla Prez,M,27.0,168.0,,Mexico,MEX,1956 Summer,1956,Summer,Melbourne,Diving,Diving Men's Platform,Gold
18063,Tranquilo Capozzo Zironda,M,34.0,,,Argentina,ARG,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Double Sculls,Gold
18072,Giulio Cappelli,M,25.0,174.0,72.0,Italy,ITA,1936 Summer,1936,Summer,Berlin,Football,Football Men's Football,Gold
18080,Jennifer Marie Capriati,F,16.0,173.0,61.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,Gold
18099,Oreste Capuzzo,M,23.0,167.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Gold
18142,Sally May Carbon (-Bell),F,21.0,165.0,59.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
18204,Rogrio Sampaio Cardoso,M,24.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Half-Lightweight,Gold
18222,Mary Louise Carew (-Armstrong),F,18.0,157.0,45.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
18228,Kenneth Anton Carey,M,39.0,,,Angelita,USA,1932 Summer,1932,Summer,Los Angeles,Sailing,Sailing Mixed 8 metres,Gold
18232,"Richard John ""Rick"" Carey",M,21.0,183.0,82.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,Gold
18232,"Richard John ""Rick"" Carey",M,21.0,183.0,82.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,Gold
18232,"Richard John ""Rick"" Carey",M,21.0,183.0,82.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
18248,Jacques Cariou,M,41.0,173.0,,France,FRA,1912 Summer,1912,Summer,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Individual",Gold
18253,"Antnio Carlos ""Carlo"" Aguilar Gouveia",M,27.0,196.0,93.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Gold
18254,Carl Ehrenfried Carlberg,M,23.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
18255,Gustaf Eric Carlberg,M,32.0,175.0,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Dueling Pistol, 30 metres, Team",Gold
18255,Gustaf Eric Carlberg,M,32.0,175.0,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",Gold
18257,Gustaf Vilhelm Carlberg,M,32.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Dueling Pistol, 30 metres, Team",Gold
18257,Gustaf Vilhelm Carlberg,M,32.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres",Gold
18257,Gustaf Vilhelm Carlberg,M,32.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",Gold
